operation,size,time
insert,8708,2.241125000000011
insert,8768,2.5114589999998316
insert,8829,2.743167000000085
insert,8890,1.687874999999849
insert,8952,1.6856249999998454
insert,9014,2.144999999999982
insert,9077,11.940875000000005
insert,9140,2.6177079999999933
insert,9203,3.63479099999995
insert,9267,4.12887499999988
insert,9331,7.881208000000015
insert,9396,6.027374999999893
insert,9461,3.102333000000044
insert,9527,2.0516660000000684
insert,9593,4.972667000000001
insert,9660,5.145708999999897
insert,9727,1.8420419999999922
insert,9794,1.8944169999999758
insert,9862,1.9737500000001091
insert,9931,2.1699579999999514
insert,10000,4.472541999999976
find,10,0.007000000000005002
find,10,0.003999999999990678
find,10,0.0025420000000053733
find,10,0.0014579999999853044
find,10,0.0013749999999959073
find,10,0.0014170000000035543
find,10,0.0013329999999882602
find,10,0.0013340000000141572
find,10,0.0012920000000065102
find,10,0.001291000000009035
find,10,0.005124999999992497
find,10,0.0012499999999988631
find,10,0.0012920000000065102
find,10,0.003208000000000766
find,11,0.0014579999999853044
find,11,0.005084000000010747
find,11,0.0014169999999751326
find,11,0.0013749999999959073
find,11,0.0016249999999899956
find,11,0.001416000000006079
find,11,0.0014590000000112013
find,11,0.0014170000000035543
find,11,0.001458000000013726
find,11,0.0014170000000035543
find,11,0.0018340000000023338
find,11,0.0014170000000035543
find,11,0.003415999999987207
find,12,0.0015830000000107702
find,12,0.0017079999999793927
find,12,0.0017499999999870397
find,12,0.0015410000000031232
find,12,0.04125000000001933
find,12,0.001957999999973481
find,12,0.0020420000000171967
find,12,0.00566699999998832
find,12,0.0024589999999875545
find,12,0.0017080000000078144
find,12,0.004582999999996673
find,13,0.0017080000000078144
find,13,0.0017919999999946867
find,13,0.002207999999995991
find,13,0.001999999999981128
find,13,0.004792000000009011
find,13,0.001999999999981128
find,13,0.0018749999999840838
find,13,0.001833999999973912
find,13,0.0017499999999870397
find,13,0.0017909999999972115
find,13,0.0018330000000048585
find,14,0.0018750000000125056
find,14,0.0018340000000023338
find,14,0.001999999999981128
find,14,0.0018750000000125056
find,14,0.006541999999996051
find,14,0.003833000000014408
find,14,0.0018330000000048585
find,14,0.001999999999981128
find,14,0.0018330000000048585
find,14,0.012208999999984371
find,15,0.0020410000000197215
find,15,0.002125000000006594
find,15,0.003916000000003805
find,15,0.0020410000000197215
find,15,0.005625000000009095
find,15,0.002334000000018932
find,15,0.0022080000000244127
find,15,0.003290999999990163
find,15,0.002082999999998947
find,16,0.006165999999979022
find,16,0.005458999999973457
find,16,0.011415999999996984
find,16,0.005290999999999713
find,16,0.002583000000015545
find,16,0.006583000000006223
find,16,0.002208999999993466
find,16,0.002167000000014241
find,16,0.009917000000001508
find,17,0.006249999999994316
find,17,0.005542000000019698
find,17,0.005916000000013355
find,17,0.0028749999999888587
find,17,0.002375000000000682
find,17,0.002375000000000682
find,17,0.0024579999999900792
find,17,0.006833000000000311
find,17,0.002417000000008329
find,18,0.0025420000000053733
find,18,0.0024999999999977263
find,18,0.002583000000015545
find,18,0.0026249999999947704
find,18,0.0025419999999769516
find,18,0.0024999999999977263
find,18,0.002625000000023192
find,19,0.0028329999999812117
find,19,0.0027910000000019863
find,19,0.004750000000001364
find,19,0.0027090000000100645
find,19,0.0027919999999994616
find,19,0.008250000000003865
find,19,0.0026670000000024174
find,19,0.0027499999999918145
find,20,0.002916000000027452
find,20,0.002999999999985903
find,20,0.003208000000000766
find,20,0.005084000000010747
find,20,0.005041000000005624
find,20,0.0028750000000172804
find,20,0.003250000000008413
find,21,0.0030000000000143245
find,21,0.0031250000000113687
find,21,0.003917000000001281
find,21,0.0030830000000037217
find,21,0.003208999999998241
find,21,0.0029590000000041528
find,21,0.0029580000000066775
find,22,0.0058339999999930114
find,22,0.004041999999998325
find,22,0.003208000000000766
find,22,0.003291999999987638
find,22,0.0031250000000113687
find,22,0.0041250000000161435
find,23,0.003457999999994854
find,23,0.004291999999992413
find,23,0.005167000000000144
find,23,0.003250000000008413
find,23,0.004291999999992413
find,23,0.005625000000009095
find,24,0.005041000000005624
find,24,0.003916000000003805
find,24,0.0036249999999995453
find,24,0.003500000000002501
find,24,0.004000000000019099
find,24,0.003500000000002501
find,25,0.0037499999999965894
find,25,0.0037499999999965894
find,25,0.0037920000000042364
find,25,0.0037499999999965894
find,25,0.003791000000006761
find,25,0.0037079999999889424
find,26,0.0037919999999758147
find,26,0.003917000000001281
find,26,0.003959000000008928
find,26,0.00433400000000006
find,26,0.003916000000003805
find,27,0.004166999999995369
find,27,0.0041670000000237906
find,27,0.004250000000013188
find,27,0.004208000000005541
find,27,0.00533300000000736
find,28,0.004292000000020835
find,28,0.004416999999989457
find,28,0.004291999999992413
find,28,0.0042910000000233595
find,28,0.004291999999992413
find,29,0.004416999999989457
find,29,0.004292000000020835
find,29,0.004375000000010232
find,29,0.004457999999999629
find,29,0.004333000000002585
find,30,0.004917000000006055
find,30,0.005291999999997188
find,30,0.004499999999978854
find,30,0.008000000000009777
find,30,0.004667000000011967
find,31,0.004792000000009011
find,31,0.00466599999998607
find,31,0.00508299999998485
find,31,0.004832999999990761
find,31,0.004750000000001364
find,32,0.0052080000000103155
find,32,0.005041000000005624
find,32,0.00591700000001083
find,32,0.005125000000020918
find,33,0.005249999999989541
find,33,0.005875000000003183
find,33,0.0052080000000103155
find,33,0.0052080000000103155
find,34,0.0029590000000041528
find,34,0.0028750000000172804
find,34,0.0028330000000096334
find,34,0.0028330000000096334
find,34,0.0029590000000041528
find,35,0.0029580000000066775
find,35,0.0030830000000037217
find,35,0.002958999999975731
find,35,0.002999999999985903
find,36,0.0031250000000113687
find,36,0.00304199999999355
find,36,0.0030830000000037217
find,36,0.0029590000000041528
find,37,0.0030830000000037217
find,37,0.0030000000000143245
find,37,0.003124999999982947
find,37,0.0030830000000037217
find,38,0.013417000000004009
find,38,0.003250000000008413
find,38,0.00329200000001606
find,39,0.003375000000005457
find,39,0.0033330000000262316
find,39,0.003375000000005457
find,39,0.003375000000005457
find,40,0.0034589999999923293
find,40,0.003375000000005457
find,40,0.003917000000001281
find,40,0.0034160000000156288
find,41,0.0034589999999923293
find,41,0.0038750000000220552
find,41,0.003500000000002501
find,42,0.003459000000020751
find,42,0.0036249999999995453
find,42,0.003584000000017795
find,43,0.0037079999999889424
find,43,0.02137500000000614
find,43,0.0037079999999889424
find,43,0.0037090000000148393
find,44,0.0037079999999889424
find,44,0.0037499999999965894
find,44,0.0036670000000071923
find,45,0.0038750000000220552
find,45,0.003791000000006761
find,45,0.004541999999986501
find,46,0.003958000000011452
find,46,0.003917000000001281
find,46,0.0038340000000118835
find,47,0.003916000000003805
find,47,0.004041999999998325
find,47,0.004166999999995369
find,48,0.0040830000000084965
find,48,0.004041999999998325
find,48,0.003999999999990678
find,49,0.004250000000013188
find,49,0.004250000000013188
find,49,0.004208000000005541
find,50,0.004291999999992413
find,50,0.00433400000000006
find,50,0.0051660000000026685
find,51,0.004500000000007276
find,51,0.004375000000010232
find,51,0.016334000000000515
find,52,0.0049590000000137024
find,52,0.004583999999994148
find,52,0.004416999999989457
find,53,0.006000000000000227
find,53,0.00462500000000432
find,54,0.004541000000017448
find,54,0.004666999999983545
find,54,0.018625000000014325
find,55,0.0041250000000161435
find,55,0.004165999999997894
find,55,0.0041250000000161435
find,56,0.004084000000005972
find,56,0.004041999999998325
find,57,0.004124999999987722
find,57,0.004250000000013188
find,57,0.004166999999995369
find,58,0.004707999999993717
find,58,0.004458999999997104
find,59,0.00433400000000006
find,59,0.004457999999999629
find,59,0.004416000000020404
find,60,0.004500000000007276
find,60,0.004333000000002585
find,61,0.004457999999999629
find,61,0.004457999999999629
find,62,0.004540999999989026
find,62,0.004540999999989026
find,62,0.0050420000000030996
find,63,0.005291999999997188
find,63,0.004709000000019614
find,64,0.00462500000000432
find,64,0.004707999999993717
find,65,0.004709000000019614
find,65,0.004874999999998408
find,66,0.004916999999977634
find,66,0.004874999999998408
find,66,0.005041000000005624
find,67,0.005000000000023874
find,67,0.0049999999999954525
find,68,0.005083000000013271
find,68,0.0050420000000030996
find,69,0.0050420000000030996
find,69,0.005041000000005624
find,70,0.005290999999999713
find,70,0.005249999999989541
find,71,0.0052080000000103155
find,71,0.005249999999989541
find,72,0.005500000000012051
find,72,0.005458000000004404
find,73,0.005290999999999713
find,73,0.005500000000012051
find,74,0.005416999999994232
find,74,0.005540999999993801
find,75,0.005583999999998923
find,75,0.005499999999983629
find,76,0.005583000000001448
find,76,0.005667000000016742
find,77,0.0061670000000049185
find,77,0.007291999999978316
find,78,0.006874999999979536
find,79,0.006000000000000227
find,79,0.00595799999999258
find,80,0.0059169999999824086
find,80,0.006042000000007874
find,81,0.006165999999979022
find,81,0.006250000000022737
find,82,0.02991700000001174
find,82,0.006542000000024473
find,83,0.007374999999996135
find,84,0.006667000000021517
find,84,0.006416000000001532
find,85,0.006750000000010914
find,85,0.00637499999999136
find,86,0.006624999999985448
find,87,0.00662500000001387
find,87,0.00662500000001387
find,88,0.006583000000006223
find,88,0.006666999999993095
find,89,0.006874999999979536
find,90,0.006834000000026208
find,90,0.006833000000000311
find,91,0.00695899999999483
find,92,0.007082999999994399
find,92,0.007082999999994399
find,93,0.007208000000019865
find,93,0.0071659999999837964
find,94,0.00720900000001734
find,95,0.0074580000000139535
find,95,0.0072079999999914435
find,96,0.007457999999985532
find,97,0.005041000000005624
find,97,0.005041000000005624
find,98,0.004750000000001364
find,99,0.004792000000009011
find,99,0.004833000000019183
find,100,0.0052080000000103155
find,101,0.004958000000016227
find,102,0.005083000000013271
find,102,0.005167000000000144
find,103,0.005124999999992497
find,104,0.005083000000013271
find,104,0.0050420000000030996
find,105,0.005291999999997188
find,106,0.005249999999989541
find,107,0.005249999999989541
find,107,0.0054160000000251785
find,108,0.014708000000013044
find,109,0.005583999999998923
find,110,0.005458000000004404
find,110,0.005541999999991276
find,111,0.005792000000013786
find,112,0.0063330000000121345
find,113,0.006041999999979453
find,114,0.005707999999998492
find,114,0.005915999999984933
find,115,0.005792000000013786
find,116,0.00595799999999258
find,117,0.005792000000013786
find,118,0.006166000000007443
find,118,0.007167000000009693
find,119,0.005999999999971806
find,120,0.006833000000000311
find,121,0.006457999999980757
find,122,0.006292000000001963
find,123,0.00662500000001387
find,123,0.006624999999985448
find,124,0.006584000000003698
find,125,0.006249999999994316
find,126,0.006540999999998576
find,127,0.0070419999999842275
find,128,0.006833999999997786
find,129,0.0069999999999765805
find,130,0.006875000000007958
find,130,0.006833999999997786
find,131,0.006833999999997786
find,132,0.007083999999991875
find,133,0.007000000000005002
find,134,0.00695899999999483
find,135,0.007040999999986752
find,136,0.007040999999986752
find,137,0.007082999999994399
find,138,0.007374999999996135
find,139,0.007417000000003782
find,140,0.0072499999999990905
find,141,0.007333000000016909
find,142,0.007417000000003782
find,143,0.007374999999996135
find,144,0.007709000000005517
find,145,0.007583000000010998
find,146,0.007790999999997439
find,147,0.007749999999987267
find,148,0.007750000000015689
find,149,0.00795800000000213
find,150,0.007708000000008042
find,151,0.008000000000009777
find,152,0.007750000000015689
find,153,0.008082999999999174
find,154,0.008250000000003865
find,155,0.008250000000003865
find,156,0.008457999999990307
find,157,0.02295800000001691
find,158,0.00841599999998266
find,160,0.008583000000015772
find,161,0.008416999999980135
find,162,0.009208000000000993
find,163,0.012207999999986896
find,164,0.01083300000001941
find,165,0.04333299999998985
find,166,0.008874999999989086
find,167,0.009249999999980218
find,169,0.00925000000000864
find,170,0.00941699999998491
find,171,0.01433299999999349
find,172,0.010707999999993945
find,173,0.009582999999992126
find,175,0.009458999999992557
find,176,0.009874999999993861
find,177,0.009583000000020547
find,178,0.010083000000008724
find,179,0.009749999999996817
find,181,0.010082999999980302
find,182,0.010166999999995596
find,183,0.010249999999984993
find,185,0.010041999999998552
find,186,0.010416999999989685
find,187,0.010208999999974822
find,188,0.011084000000010974
find,190,0.05120900000000006
find,191,0.0105829999999969
find,192,0.010707999999993945
find,194,0.01158399999999915
find,195,0.011209000000008018
find,196,0.011292000000025837
find,198,0.03283299999998235
find,199,0.011375000000015234
find,201,0.011083999999982552
find,202,0.011540999999994028
find,203,0.0116249999999809
find,205,0.011500000000012278
find,206,0.011791999999985592
find,208,0.01195800000002123
find,209,0.01170799999999872
find,211,0.01187500000000341
find,212,0.01216600000000767
find,213,0.012874999999979764
find,215,0.013209000000017568
find,216,0.012500000000017053
find,218,0.012457999999980984
find,219,0.012833999999998014
find,221,0.012541999999996278
find,223,0.012582999999978028
find,224,0.012708000000003494
find,226,0.013042000000012877
find,227,0.013083000000023048
find,229,0.03350000000000364
find,230,0.01608300000000895
find,232,0.014125000000007049
find,234,0.014000000000010004
find,235,0.014083999999996877
find,237,0.014291999999983318
find,238,0.01387500000001296
find,240,0.014125000000007049
find,242,0.014208999999993921
find,243,0.015583999999989828
find,245,0.015500000000002956
find,247,0.014207999999996446
find,249,0.014417000000008784
find,250,0.06183300000000713
find,252,0.016625000000004775
find,254,0.015042000000022426
find,256,0.014999999999986358
find,257,0.016874999999998863
find,259,0.01587499999999409
find,261,0.0171670000000006
find,263,0.01908400000002075
find,265,0.01587499999999409
find,266,0.01570800000001782
find,268,0.015958000000011907
find,270,0.01587500000002251
find,272,0.016250000000013642
find,274,0.01608300000000895
find,276,0.016874999999998863
find,278,0.016707999999994172
find,280,0.01795899999999051
find,282,0.016749999999973397
find,284,0.016874999999998863
find,286,0.017583000000001903
find,288,0.017249999999989996
find,290,0.029207999999982803
find,292,0.01845799999998121
find,294,0.01979199999999537
find,296,0.036458000000010315
find,298,0.0191250000000025
find,300,0.018458000000009633
find,302,0.018124999999997726
find,304,0.018207999999987123
find,306,0.01824999999999477
find,308,0.01866699999999355
find,310,0.026667000000003327
find,312,0.019249999999999545
find,315,0.018624999999985903
find,317,0.019082999999994854
find,319,0.019958000000002585
find,321,0.019916999999992413
find,323,0.02129199999998832
find,326,0.02025000000000432
find,328,0.023792000000014468
find,330,0.020333999999991192
find,333,0.020334000000019614
find,335,0.02070800000001327
find,337,0.021167000000019698
find,340,0.02129199999998832
find,342,0.04445900000001757
find,344,0.02112500000001205
find,347,0.02170900000001552
find,349,0.021540999999984933
find,352,0.021500000000003183
find,354,0.022334000000000742
find,356,0.022541999999987183
find,359,0.022709000000020296
find,361,0.02241699999999014
find,364,0.022833000000019865
find,366,0.023041000000006306
find,369,0.023665999999991527
find,372,0.023707999999999174
find,374,0.03916699999999196
find,377,0.027665999999982205
find,379,0.024083999999987782
find,382,0.024042000000008557
find,385,0.03099999999997749
find,387,0.07566700000000992
find,390,0.02470800000000395
find,393,0.02508299999999508
find,395,0.02533299999998917
find,398,0.027250000000009322
find,401,0.035542000000020835
find,404,0.028290999999995847
find,407,0.02574999999998795
find,409,0.025958000000002812
find,412,0.026542000000006283
find,415,0.02645800000001941
find,418,0.026499999999998636
find,421,0.04258300000000759
find,424,0.02733299999999872
find,427,0.026874999999989768
find,430,0.027541000000013582
find,433,0.028083000000009406
find,436,0.02841700000001879
find,439,0.028333000000003494
find,442,0.028290999999995847
find,445,0.0286660000000154
find,448,0.028750000000002274
find,451,0.04216700000000628
find,454,0.028999999999996362
find,457,0.04099999999999682
find,460,0.029458000000005313
find,464,0.030458000000010088
find,467,0.03454199999998764
find,470,0.03012499999999818
find,473,0.030500000000017735
find,477,0.03912500000001273
find,480,0.031416000000007216
find,483,0.03191599999999539
find,487,0.04949999999999477
find,490,0.07891699999998991
find,493,0.033375000000006594
find,497,0.032917000000026064
find,500,0.04808400000001711
find,504,0.03570799999999963
find,507,0.03395799999998417
find,511,0.04016699999999673
find,514,0.03433300000000372
find,518,0.03383400000001302
find,522,0.03524999999999068
find,525,0.03537499999998772
find,529,0.03545799999997712
find,532,0.035499999999984766
find,536,0.03633299999998485
find,540,0.035750000000007276
find,544,0.03649999999998954
find,547,0.03816699999998718
find,551,0.03720799999999258
find,555,0.041874999999976126
find,559,0.03699999999997772
find,563,0.03766699999999901
find,567,0.038040999999992664
find,571,0.1366249999999809
find,575,0.038875000000018645
find,579,0.04591700000000287
find,583,0.039500000000003865
find,587,0.04058299999999804
find,591,0.04383300000000645
find,595,0.04099999999999682
find,599,0.040916000000009944
find,603,0.04349999999999454
find,607,0.054707999999976664
find,612,0.049207999999993035
find,616,0.051084000000003016
find,620,0.043333000000018274
find,624,0.05216699999999719
find,629,0.05112500000001319
find,633,0.04958300000001259
find,637,0.05041700000001015
find,642,0.043833999999975504
find,646,0.06783400000000483
find,651,0.05212500000001796
find,655,0.06316600000002381
find,660,0.044999999999987494
find,665,0.046790999999984706
find,669,0.045791999999977406
find,674,0.046292000000022426
find,678,0.04712499999999409
find,683,0.04870800000000486
find,688,0.04766699999998991
find,693,0.04758300000000304
find,697,0.05129199999998946
find,702,0.04887500000000955
find,707,0.05033400000002075
find,712,0.0494589999999846
find,717,0.049207999999993035
find,722,0.05262500000000614
find,727,0.05116699999999241
find,732,0.051875000000023874
find,737,0.05145899999999415
find,742,0.05170899999998824
find,747,0.05324999999999136
find,753,0.05437499999999318
find,758,0.0863339999999937
find,763,0.08245800000000258
find,768,0.05441600000000335
find,774,0.056416999999981954
find,779,0.06125000000000114
find,785,0.05612500000000864
find,790,0.057916999999974905
find,795,0.05616600000001881
find,801,0.05674999999999386
find,807,0.05750000000000455
find,812,0.05766700000000924
find,818,0.06079099999999471
find,823,0.058875000000000455
find,829,0.06016699999997854
find,835,0.061042000000014696
find,841,0.05991599999998698
find,847,0.09679199999999355
find,852,0.06120799999999349
find,858,0.06270799999998644
find,864,0.06279200000000174
find,870,0.07341699999997786
find,876,0.0731659999999863
find,882,0.0634589999999946
find,889,0.07429199999998559
find,895,0.06629200000000424
find,901,0.06662500000001614
find,907,0.06875000000002274
find,914,0.06616600000000972
find,920,0.07791700000001356
find,926,0.0865829999999903
find,933,0.06912499999998545
find,939,0.06912500000001387
find,946,0.09524999999999295
find,952,0.08379099999999085
find,959,0.07037499999998431
find,966,0.07029199999999491
find,972,0.07220799999998917
find,979,0.07329200000000924
find,986,0.08983299999999872
find,993,0.07849999999999113
find,999,0.08262500000000728
find,1006,0.0755839999999921
find,1013,0.07524999999998272
find,1020,0.07487500000002001
find,1028,0.07654199999996081
find,1035,0.07666700000004312
find,1042,0.115791999999999
find,1049,0.07754099999999653
find,1056,0.0777079999999728
find,1064,0.08216599999997243
find,1071,0.0836659999999938
find,1079,0.08091699999999946
find,1086,0.16904199999999037
find,1094,0.11608400000000074
find,1101,0.08287500000000136
find,1109,0.14420899999998937
find,1116,0.2211250000000291
find,1124,0.17670800000001918
find,1132,0.10462499999999864
find,1140,0.08904200000000628
find,1148,0.168124999999975
find,1156,0.08958300000000463
find,1164,0.09129200000000992
find,1172,0.12704199999996035
find,1180,0.16058400000002848
find,1188,0.12579099999999244
find,1196,0.09099999999995134
find,1205,0.09258399999998801
find,1213,0.09291699999999992
find,1222,0.0937080000000492
find,1230,0.09462500000000773
find,1239,0.09579199999996035
find,1247,0.10762499999998454
find,1256,0.09841699999998355
find,1265,0.09687499999995453
find,1273,0.0977500000000191
find,1282,0.10154099999999744
find,1291,0.1055409999999597
find,1300,0.10325000000000273
find,1309,0.10037499999998545
find,1318,0.10158300000000509
find,1327,0.10233299999998735
find,1336,0.11525000000000318
find,1346,0.10479200000003175
find,1355,0.14958400000000438
find,1365,0.11554199999994808
find,1374,0.1488750000000323
find,1384,0.11520799999999554
find,1393,0.13974999999999227
find,1403,0.13445899999999256
find,1413,0.11520799999999554
find,1422,0.14587499999998954
find,1432,0.22766599999999926
find,1442,0.11612500000001091
find,1452,0.11712500000004411
find,1462,0.16758399999997664
find,1472,0.11512500000003456
find,1483,0.11820799999998144
find,1493,0.122333000000026
find,1503,0.12062500000001819
find,1514,0.13341600000001108
find,1524,0.12999999999999545
find,1535,0.12970799999999372
find,1545,0.13108299999998962
find,1556,0.12254200000000992
find,1567,0.12333300000000236
find,1578,0.12687499999998408
find,1589,0.12695899999999938
find,1600,0.13091700000001083
find,1611,0.13387499999998909
find,1622,0.16179199999999128
find,1633,0.13595800000001645
find,1645,0.16112499999997
find,1656,0.15745899999996027
find,1668,0.15020800000002055
find,1679,0.13358299999998735
find,1691,0.13474999999999682
find,1703,0.20016700000002174
find,1714,0.138417000000004
find,1726,0.13816600000001245
find,1738,0.14024999999998045
find,1750,0.14387499999998
find,1762,0.14129099999996697
find,1775,0.14212500000002137
find,1787,0.19008300000001555
find,1799,0.16116699999997763
find,1812,0.15791600000000017
find,1824,0.15137500000003
find,1837,0.1489580000000501
find,1850,0.15045800000001464
find,1863,0.19787500000001046
find,1876,0.23820800000004283
find,1889,0.15491700000001174
find,1902,0.15674999999998818
find,1915,0.15912499999996044
find,1928,0.16300000000001091
find,1942,0.1622920000000363
find,1955,0.17400000000003502
find,1969,0.176208000000031
find,1982,0.1625839999999812
find,1996,0.1931250000000091
find,2010,0.19858299999998508
find,2024,0.16520900000000438
find,2038,0.16745800000001054
find,2052,0.2359580000000392
find,2066,0.203125
find,2081,0.1935839999999871
find,2095,0.17233299999998053
find,2110,0.21762499999999818
find,2124,0.18441699999999628
find,2139,0.2261670000000322
find,2154,0.21041700000000674
find,2169,0.18604199999998627
find,2184,0.19187500000003865
find,2199,0.1935839999999871
find,2214,0.20283299999999826
find,2230,0.19816600000001472
find,2245,0.2102909999999838
find,2261,0.20079199999997854
find,2276,0.23783299999996643
find,2292,0.2261670000000322
find,2308,0.1907080000000292
find,2324,0.2217499999999859
find,2340,0.19737499999996544
find,2357,0.20941599999997607
find,2373,0.20591699999999946
find,2389,0.20316600000001017
find,2406,0.20541700000001129
find,2423,0.20599999999996044
find,2439,0.2320839999999862
find,2456,0.2137920000000122
find,2473,0.3104579999999828
find,2491,0.22887499999995953
find,2508,0.2875829999999837
find,2525,0.22512499999999136
find,2543,0.2804999999999609
find,2560,0.30254200000001674
find,2578,0.21995800000001964
find,2596,0.2799169999999549
find,2614,0.22229199999998173
find,2632,0.2221670000000131
find,2651,0.2557499999999777
find,2669,0.2253750000000423
find,2688,0.22695900000002212
find,2706,0.23191700000000992
find,2725,0.28095899999999574
find,2744,0.23283299999997098
find,2763,0.23320799999999053
find,2782,0.2449579999999969
find,2801,0.24166600000000926
find,2821,0.24025000000000318
find,2840,0.24849999999997863
find,2860,0.2870420000000422
find,2880,0.3010409999999979
find,2900,0.257583000000011
find,2920,0.2565829999999778
find,2940,0.25429200000002083
find,2961,0.35191700000001447
find,2981,0.2550420000000031
find,3002,0.2750000000000341
find,3023,0.26779099999998834
find,3044,0.35550000000000637
find,3065,0.2759580000000028
find,3086,0.2947080000000142
find,3108,0.2696250000000191
find,3129,0.31895900000000665
find,3151,0.28941599999996015
find,3173,0.27762500000000045
find,3195,0.33454100000000153
find,3217,0.32383299999997917
find,3239,0.29966699999999946
find,3262,0.33954199999999446
find,3284,0.47441600000001927
find,3307,0.336084000000028
find,3330,0.32012500000001864
find,3353,0.30058300000001736
find,3376,0.32495899999997846
find,3400,0.3159999999999741
find,3424,0.35354200000000446
find,3447,0.30545900000004167
find,3471,0.3698749999999791
find,3495,0.351333000000011
find,3520,0.4978330000000142
find,3544,0.31891600000000153
find,3569,0.4249579999999469
find,3593,0.34712499999989177
find,3618,0.32912499999997635
find,3643,0.3461249999999154
find,3669,0.3675829999999678
find,3694,0.37945799999999963
find,3720,0.34837500000003274
find,3746,0.35762499999998454
find,3772,0.34512500000005275
find,3798,0.3384999999999536
find,3824,0.5656249999999545
find,3851,0.5424170000000004
find,3877,0.3505419999999049
find,3904,0.35187500000006366
find,3931,0.63087500000006
find,3959,0.3548749999999927
find,3986,0.3660419999999931
find,4014,0.3603329999999687
find,4042,0.3660419999999931
find,4070,0.39733300000000327
find,4098,0.42183300000010604
find,4126,0.5050420000000031
find,4155,0.37733399999990525
find,4184,0.3887920000000804
find,4213,0.51825000000008
find,4242,0.3882499999999709
find,4271,0.4147500000000264
find,4301,0.49774999999999636
find,4331,0.47566699999993034
find,4361,0.4134159999999838
find,4391,0.4095839999999953
find,4422,0.47658400000000256
find,4452,0.4443749999999227
find,4483,0.4017499999999927
find,4514,0.41183300000000145
find,4546,0.46841699999993125
find,4577,0.44174999999995634
find,4609,0.557207999999946
find,4641,0.441791999999964
find,4673,0.4502499999999827
find,4706,0.4819999999999709
find,4738,0.43899999999996453
find,4771,0.47212500000000546
find,4804,0.5501669999999876
find,4838,0.5842499999999973
find,4871,0.5094579999999951
find,4905,0.7588749999999891
find,4939,0.8451660000000629
find,4973,0.48225000000002183
find,5008,0.714040999999952
find,5043,0.4679159999999456
find,5078,0.49233299999991686
find,5113,0.48354200000005676
find,5148,0.5454580000000533
find,5184,0.506917000000044
find,5220,0.5272499999999809
find,5256,0.5487080000000333
find,5293,0.5004169999999704
find,5329,0.5104999999999791
find,5366,0.5657919999999876
find,5404,0.509166999999934
find,5441,0.6206250000000182
find,5479,0.5359589999999343
find,5517,0.6003749999999854
find,5555,0.5455840000000762
find,5594,0.5944579999999178
find,5633,0.5514590000000226
find,5672,0.5870419999999967
find,5711,0.6278330000000096
find,5751,0.5911660000000438
find,5791,0.5434999999999945
find,5831,0.6299169999999776
find,5871,0.6494999999999891
find,5912,0.5622089999999389
find,5953,0.6278330000000096
find,5994,0.6374999999999318
find,6036,0.7045410000000629
find,6078,0.5826250000000073
find,6120,2.6996659999999792
find,6162,0.6875410000000102
find,6205,0.6162090000000262
find,6248,0.6198330000000851
find,6292,0.609375
find,6335,0.6832500000000437
find,6379,0.6192919999999731
find,6424,0.76887499999998
find,6468,1.7577909999999974
find,6513,0.631958999999938
find,6558,0.6969169999999849
find,6604,0.6968329999999696
find,6650,0.6413750000000391
find,6696,0.7127500000000282
find,6742,0.834165999999982
find,6789,1.46387500000003
find,6836,1.563833000000045
find,6883,1.4928750000000264
find,6931,0.7259999999999991
find,6979,0.6767909999999802
find,7028,2.5367500000000973
find,7077,3.1887500000000273
find,7126,1.1319579999999405
find,7175,1.9569999999999936
find,7225,0.8168749999999818
find,7275,2.1820419999999103
find,7325,3.42674999999997
find,7376,3.844791999999984
find,7427,0.7268750000000637
find,7479,0.8996670000001359
find,7531,0.7411660000000211
find,7583,0.809833000000026
find,7636,1.2874160000001211
find,7689,0.7499169999998685
find,7742,0.9193330000000515
find,7796,0.8308749999998781
find,7850,1.2660000000000764
find,7904,0.7725840000000517
find,7959,0.9247920000000249
find,8015,0.8991669999998066
find,8070,1.3894999999999982
find,8126,0.9391669999999976
find,8183,1.3152079999999842
find,8239,0.938083000000006
find,8296,1.0039580000000115
find,8354,1.0992909999999938
find,8412,1.3045000000001892
find,8470,1.4035839999999098
find,8529,0.9411670000001777
find,8588,0.9731250000002092
find,8648,1.0782079999999041
find,8708,1.207290999999941
find,8768,0.8860830000000988
find,8829,1.0072500000001128
find,8890,0.9387090000000171
find,8952,2.9497499999999945
find,9014,4.658125000000155
find,9077,1.571333999999979
find,9140,3.605750000000171
find,9203,5.8247499999999945
find,9267,1.5708329999999933
find,9331,1.5395420000002105
find,9396,2.7335829999999532
find,9461,1.4890419999999267
find,9527,1.0136669999999413
find,9593,1.4573749999999563
find,9660,1.1645840000001044
find,9727,0.9782090000001062
find,9794,1.4074590000000171
find,9862,1.3073329999999714
find,9931,2.597541999999976
find,10000,1.815458000000035
delete,10,0.02200000000001978
delete,10,0.09833299999999667
delete,10,0.007916999999991958
delete,10,0.006250000000022737
delete,10,0.005875000000003183
delete,10,0.004250000000013188
delete,10,0.004250000000013188
delete,10,0.0058339999999930114
delete,10,0.004416999999989457
delete,10,0.0035829999999918982
delete,10,0.003916000000003805
delete,10,0.0037499999999965894
delete,10,0.004541999999986501
delete,10,0.0049579999999878055
delete,11,0.004375000000010232
delete,11,0.0050420000000030996
delete,11,0.0038749999999936335
delete,11,0.005167000000000144
delete,11,0.005875000000003183
